timestamp,region,time_ms,mem_before_mb,mem_after_mb,mem_delta_mb,peak_mb
2026-02-10T09:52:41.475497,forward_1_MPS,0.27,30078.32,30078.32,0.0,30078.33
2026-02-10T09:52:41.476644,loss_derivs_1_MPS,0.7,30078.32,30078.33,0.01,30078.35
2026-02-10T09:52:41.477360,grad_contract_1_MPS,0.29,30078.33,30084.53,6.2,30084.54
2026-02-10T09:52:41.477896,hess_tn_build_1_MPS,0.09,30084.53,30084.53,0.0,30084.53
2026-02-10T09:52:41.479220,hess_contract_1_MPS,0.89,30084.53,30110.72,26.19,30130.72
2026-02-10T09:52:41.481336,env_1_MPS,1.25,30090.71,30104.55,13.85,30110.74
2026-02-10T09:52:41.482069,forward_1_MPS,0.27,30104.55,30104.56,0.0,30104.56
2026-02-10T09:52:41.483749,loss_derivs_1_MPS,0.68,30104.56,30104.57,0.01,30104.58
2026-02-10T09:52:41.484494,grad_contract_1_MPS,0.29,30104.57,30110.77,6.2,30110.78
2026-02-10T09:52:41.485040,hess_tn_build_1_MPS,0.09,30110.77,30110.77,0.0,30110.77
2026-02-10T09:52:41.486345,hess_contract_1_MPS,0.88,30110.77,30136.95,26.19,30156.95
2026-02-10T09:52:41.488522,env_1_MPS,1.23,30116.94,30126.76,9.82,30131.15
2026-02-10T09:52:41.489255,forward_1_MPS,0.28,30126.76,30126.77,0.0,30126.77
2026-02-10T09:52:41.490325,loss_derivs_1_MPS,0.63,30126.77,30126.77,0.01,30126.78
2026-02-10T09:52:41.491467,grad_contract_1_MPS,0.28,30126.77,30131.17,4.4,30131.18
2026-02-10T09:52:41.492032,hess_tn_build_1_MPS,0.09,30131.17,30131.17,0.0,30131.17
2026-02-10T09:52:41.493363,hess_contract_1_MPS,0.9,30131.17,30155.56,24.39,30175.56
2026-02-10T09:52:41.494146,compute_H_b_1_MPS,43.16,29946.78,30115.53,168.75,30175.56
2026-02-10T09:52:41.494708,fuse_1_MPS,0.1,30115.53,30115.53,0.0,30115.53
2026-02-10T09:52:41.495203,to_dense_1_MPS,0.08,30115.53,30115.53,0.0,30115.53
2026-02-10T09:52:41.497628,solve_1_MPS,1.53,30115.55,30135.57,20.02,30155.57
2026-02-10T09:52:41.517003,env_0_MPS,0.98,30135.56,30143.19,7.64,30159.74
2026-02-10T09:52:41.517733,forward_0_MPS,0.27,30143.19,30143.2,0.0,30143.2
2026-02-10T09:52:41.519002,loss_derivs_0_MPS,0.81,30143.2,30143.21,0.01,30143.22
2026-02-10T09:52:41.519730,grad_contract_0_MPS,0.28,30143.21,30143.72,0.52,30143.73
2026-02-10T09:52:41.520293,hess_tn_build_0_MPS,0.09,30143.72,30143.72,0.0,30143.72
2026-02-10T09:52:41.521264,hess_contract_0_MPS,0.5,30143.72,30144.37,0.65,30144.89
2026-02-10T09:52:41.524110,env_0_MPS,1.87,30144.37,30152.01,7.64,30168.55
2026-02-10T09:52:41.524832,forward_0_MPS,0.27,30152.01,30152.01,0.0,30152.02
2026-02-10T09:52:41.525968,loss_derivs_0_MPS,0.68,30152.01,30152.02,0.01,30152.03
2026-02-10T09:52:41.526680,grad_contract_0_MPS,0.28,30152.02,30152.54,0.52,30152.54
2026-02-10T09:52:41.527231,hess_tn_build_0_MPS,0.1,30152.54,30152.54,0.0,30152.54
2026-02-10T09:52:41.528159,hess_contract_0_MPS,0.48,30152.54,30153.19,0.65,30153.7
2026-02-10T09:52:41.530356,env_0_MPS,1.33,30153.19,30160.82,7.64,30177.37
2026-02-10T09:52:41.531779,forward_0_MPS,0.55,30160.82,30160.83,0.0,30160.83
2026-02-10T09:52:41.533017,loss_derivs_0_MPS,0.64,30160.83,30160.84,0.01,30160.85
2026-02-10T09:52:41.534710,grad_contract_0_MPS,0.02,30160.84,30161.35,0.52,30161.35
2026-02-10T09:52:41.535306,hess_tn_build_0_MPS,0.0,30161.35,30161.35,0.0,30161.35
2026-02-10T09:52:41.537066,hess_contract_0_MPS,0.03,30161.35,30162.0,0.65,30162.52
2026-02-10T09:52:41.540930,env_0_MPS,1.87,30161.87,30169.5,7.64,30186.05
2026-02-10T09:52:41.542648,forward_0_MPS,0.01,30169.5,30169.51,0.0,30169.51
2026-02-10T09:52:41.545537,loss_derivs_0_MPS,0.04,30169.51,30169.52,0.01,30169.53
2026-02-10T09:52:41.547952,grad_contract_0_MPS,0.02,30169.52,30170.03,0.52,30170.03
2026-02-10T09:52:41.549059,hess_tn_build_0_MPS,0.0,30170.03,30170.03,0.0,30170.03
2026-02-10T09:52:41.551338,hess_contract_0_MPS,1.71,30170.03,30170.68,0.65,30171.2
2026-02-10T09:52:41.553887,env_0_MPS,0.15,30170.55,30178.18,7.64,30194.73
2026-02-10T09:52:41.555579,forward_0_MPS,0.01,30178.18,30178.19,0.0,30178.19
2026-02-10T09:52:41.558650,loss_derivs_0_MPS,2.48,30178.19,30178.2,0.01,30178.21
2026-02-10T09:52:41.561049,grad_contract_0_MPS,0.02,30178.2,30178.71,0.52,30178.71
2026-02-10T09:52:41.563432,hess_tn_build_0_MPS,0.0,30178.71,30178.71,0.0,30178.71
2026-02-10T09:52:41.565503,hess_contract_0_MPS,0.03,30178.71,30179.36,0.65,30179.88
2026-02-10T09:52:41.567447,env_0_MPS,0.82,30179.23,30185.13,5.9,30197.67
2026-02-10T09:52:41.568167,forward_0_MPS,0.11,30185.13,30185.13,0.0,30185.14
2026-02-10T09:52:41.569543,loss_derivs_0_MPS,0.94,30185.13,30185.14,0.01,30185.15
2026-02-10T09:52:41.570296,grad_contract_0_MPS,0.02,30185.14,30185.51,0.37,30185.51
2026-02-10T09:52:41.571316,hess_tn_build_0_MPS,0.0,30185.51,30185.51,0.0,30185.51
2026-02-10T09:52:41.572062,hess_contract_0_MPS,0.17,30185.51,30186.01,0.5,30186.37
2026-02-10T09:52:41.572598,compute_H_b_0_MPS,56.76,30135.56,30185.74,50.18,30186.37
2026-02-10T09:52:41.573153,fuse_0_MPS,0.09,30185.74,30185.74,0.0,30185.74
2026-02-10T09:52:41.573636,to_dense_0_MPS,0.07,30185.74,30185.74,0.0,30185.74
2026-02-10T09:52:41.576320,solve_0_MPS,0.41,30185.74,30185.87,0.14,30186.01
2026-02-10T09:52:41.580651,env_1_MPS,1.67,30185.87,30199.2,13.33,30205.39
2026-02-10T09:52:41.581827,forward_1_MPS,0.29,30199.2,30199.21,0.0,30199.21
2026-02-10T09:52:41.583098,loss_derivs_1_MPS,0.83,30199.21,30199.22,0.01,30199.23
2026-02-10T09:52:41.583824,grad_contract_1_MPS,0.3,30199.22,30205.42,6.2,30205.43
2026-02-10T09:52:41.584376,hess_tn_build_1_MPS,0.09,30205.42,30205.42,0.0,30205.42
2026-02-10T09:52:41.586301,hess_contract_1_MPS,1.5,30205.42,30231.6,26.19,30251.6
2026-02-10T09:52:41.588149,env_1_MPS,1.08,30231.6,30244.93,13.33,30251.12
2026-02-10T09:52:41.588882,forward_1_MPS,0.27,30244.93,30244.94,0.0,30244.94
2026-02-10T09:52:41.590448,loss_derivs_1_MPS,0.7,30244.94,30244.95,0.01,30244.96
2026-02-10T09:52:41.591161,grad_contract_1_MPS,0.28,30244.95,30251.15,6.2,30251.16
2026-02-10T09:52:41.591696,hess_tn_build_1_MPS,0.09,30251.15,30251.15,0.0,30251.15
2026-02-10T09:52:41.593287,hess_contract_1_MPS,1.16,30251.15,30277.33,26.19,30297.33
2026-02-10T09:52:41.595864,env_1_MPS,1.27,30277.33,30291.18,13.85,30297.37
2026-02-10T09:52:41.596590,forward_1_MPS,0.27,30291.18,30291.18,0.0,30291.19
2026-02-10T09:52:41.597709,loss_derivs_1_MPS,0.67,30291.18,30291.19,0.01,30291.2
2026-02-10T09:52:41.598867,grad_contract_1_MPS,0.29,30291.19,30297.39,6.2,30297.4
2026-02-10T09:52:41.599413,hess_tn_build_1_MPS,0.09,30297.39,30297.39,0.0,30297.39
2026-02-10T09:52:41.600720,hess_contract_1_MPS,0.88,30297.39,30323.58,26.19,30343.58
2026-02-10T09:52:41.602848,env_1_MPS,1.25,30303.57,30317.41,13.85,30323.6
2026-02-10T09:52:41.603572,forward_1_MPS,0.27,30317.41,30317.42,0.0,30317.42
2026-02-10T09:52:41.604667,loss_derivs_1_MPS,0.66,30317.42,30317.42,0.01,30317.44
2026-02-10T09:52:41.605402,grad_contract_1_MPS,0.29,30317.42,30323.62,6.2,30323.64
2026-02-10T09:52:41.606393,hess_tn_build_1_MPS,0.1,30323.62,30323.62,0.0,30323.62
2026-02-10T09:52:41.607966,hess_contract_1_MPS,1.14,30323.62,30349.81,26.19,30369.81
2026-02-10T09:52:41.610052,env_1_MPS,1.23,30329.8,30343.13,13.33,30349.32
2026-02-10T09:52:41.610772,forward_1_MPS,0.26,30343.13,30343.13,0.0,30343.14
2026-02-10T09:52:41.611893,loss_derivs_1_MPS,0.68,30343.13,30343.14,0.01,30343.15
2026-02-10T09:52:41.612617,grad_contract_1_MPS,0.28,30343.14,30349.34,6.2,30349.35
2026-02-10T09:52:41.613713,hess_tn_build_1_MPS,0.09,30349.34,30349.34,0.0,30349.34
2026-02-10T09:52:41.615035,hess_contract_1_MPS,0.87,30349.34,30375.53,26.19,30395.53
2026-02-10T09:52:41.617239,env_1_MPS,1.28,30355.52,30365.34,9.82,30369.74
2026-02-10T09:52:41.617964,forward_1_MPS,0.26,30365.34,30365.34,0.0,30365.34
2026-02-10T09:52:41.619070,loss_derivs_1_MPS,0.65,30365.34,30365.35,0.01,30365.36
2026-02-10T09:52:41.619793,grad_contract_1_MPS,0.29,30365.35,30369.76,4.41,30369.77
2026-02-10T09:52:41.620348,hess_tn_build_1_MPS,0.09,30369.76,30369.76,0.0,30369.76
2026-02-10T09:52:41.622099,hess_contract_1_MPS,0.91,30369.76,30394.15,24.39,30414.15
2026-02-10T09:52:41.622775,compute_H_b_1_MPS,43.97,30185.87,30354.12,168.25,30414.15
2026-02-10T09:52:41.623347,fuse_1_MPS,0.1,30354.12,30354.12,0.0,30354.12
2026-02-10T09:52:41.623826,to_dense_1_MPS,0.08,30354.12,30354.12,0.0,30354.12
2026-02-10T09:52:41.626365,solve_1_MPS,1.58,30354.14,30374.16,20.02,30394.16
2026-02-10T09:52:41.628737,env_2_MPS,1.28,30374.15,30387.59,13.44,30393.78
2026-02-10T09:52:41.629476,forward_2_MPS,0.28,30387.59,30387.6,0.0,30387.6
2026-02-10T09:52:41.631046,loss_derivs_2_MPS,0.7,30387.6,30387.6,0.01,30387.62
2026-02-10T09:52:41.631783,grad_contract_2_MPS,0.31,30387.6,30393.8,6.2,30393.82
2026-02-10T09:52:41.632339,hess_tn_build_2_MPS,0.1,30393.8,30393.8,0.0,30393.8
2026-02-10T09:52:41.633946,hess_contract_2_MPS,1.17,30393.8,30419.99,26.19,30439.99
2026-02-10T09:52:41.636255,env_2_MPS,1.58,30419.99,30433.43,13.44,30440.14
2026-02-10T09:52:41.636981,forward_2_MPS,0.27,30433.43,30433.44,0.0,30433.44
2026-02-10T09:52:41.638118,loss_derivs_2_MPS,0.67,30433.44,30433.45,0.01,30433.46
2026-02-10T09:52:41.639257,grad_contract_2_MPS,0.3,30433.45,30439.65,6.2,30439.66
2026-02-10T09:52:41.639794,hess_tn_build_2_MPS,0.09,30439.65,30439.65,0.0,30439.65
2026-02-10T09:52:41.641109,hess_contract_2_MPS,0.87,30439.65,30465.83,26.19,30485.83
2026-02-10T09:52:41.643683,env_2_MPS,1.27,30465.83,30479.28,13.44,30485.98
2026-02-10T09:52:41.644417,forward_2_MPS,0.27,30479.28,30479.28,0.0,30479.28
2026-02-10T09:52:41.645522,loss_derivs_2_MPS,0.67,30479.28,30479.29,0.01,30479.3
2026-02-10T09:52:41.646261,grad_contract_2_MPS,0.29,30479.29,30485.49,6.2,30485.5
2026-02-10T09:52:41.647240,hess_tn_build_2_MPS,0.11,30485.49,30485.49,0.0,30485.49
2026-02-10T09:52:41.648810,hess_contract_2_MPS,1.13,30485.49,30511.68,26.19,30531.68
2026-02-10T09:52:41.651012,env_2_MPS,1.26,30491.66,30505.11,13.44,30511.29
2026-02-10T09:52:41.651729,forward_2_MPS,0.26,30505.11,30505.11,0.0,30505.11
2026-02-10T09:52:41.652846,loss_derivs_2_MPS,0.68,30505.11,30505.12,0.01,30505.13
2026-02-10T09:52:41.653570,grad_contract_2_MPS,0.28,30505.12,30511.32,6.2,30511.33
2026-02-10T09:52:41.654517,hess_tn_build_2_MPS,0.09,30511.32,30511.32,0.0,30511.32
2026-02-10T09:52:41.655837,hess_contract_2_MPS,0.87,30511.32,30537.5,26.19,30557.5
2026-02-10T09:52:41.657958,env_2_MPS,1.27,30517.49,30530.94,13.44,30537.64
2026-02-10T09:52:41.658682,forward_2_MPS,0.27,30530.94,30530.94,0.0,30530.94
2026-02-10T09:52:41.659807,loss_derivs_2_MPS,0.68,30530.94,30530.95,0.01,30530.96
2026-02-10T09:52:41.660539,grad_contract_2_MPS,0.28,30530.95,30537.15,6.2,30537.16
2026-02-10T09:52:41.661099,hess_tn_build_2_MPS,0.09,30537.15,30537.15,0.0,30537.15
2026-02-10T09:52:41.662816,hess_contract_2_MPS,1.28,30537.15,30563.33,26.19,30583.33
2026-02-10T09:52:41.664921,env_2_MPS,1.24,30543.32,30552.89,9.57,30557.28
2026-02-10T09:52:41.665758,forward_2_MPS,0.38,30552.89,30552.89,0.0,30552.9
2026-02-10T09:52:41.667004,loss_derivs_2_MPS,0.65,30552.89,30552.9,0.01,30552.91
2026-02-10T09:52:41.668701,grad_contract_2_MPS,0.03,30552.9,30557.3,4.4,30557.31
2026-02-10T09:52:41.669302,hess_tn_build_2_MPS,0.0,30557.3,30557.3,0.0,30557.3
2026-02-10T09:52:41.671639,hess_contract_2_MPS,0.19,30557.3,30581.69,24.39,30601.69
2026-02-10T09:52:41.672989,compute_H_b_2_MPS,45.71,30374.15,30541.66,167.51,30601.69
2026-02-10T09:52:41.674622,fuse_2_MPS,0.0,30541.66,30541.66,0.0,30541.66
2026-02-10T09:52:41.676297,to_dense_2_MPS,0.0,30541.66,30541.66,0.0,30541.66
2026-02-10T09:52:41.685906,solve_2_MPS,3.79,30541.67,30561.7,20.02,30581.7
2026-02-10T09:52:41.689705,env_3_MPS,2.14,30561.69,30564.71,3.02,30581.68
2026-02-10T09:52:41.691409,forward_3_MPS,0.02,30564.71,30565.23,0.52,30565.23
2026-02-10T09:52:41.694967,loss_derivs_3_MPS,2.48,30565.23,30565.24,0.01,30565.25
2026-02-10T09:52:41.696938,grad_contract_3_MPS,0.02,30565.24,30565.75,0.52,30565.75
2026-02-10T09:52:41.699319,hess_tn_build_3_MPS,0.0,30565.75,30565.75,0.0,30565.75
2026-02-10T09:52:41.701339,hess_contract_3_MPS,0.03,30565.75,30566.92,1.16,30567.43
2026-02-10T09:52:41.703367,env_3_MPS,1.17,30566.4,30569.42,3.02,30586.4
2026-02-10T09:52:41.704124,forward_3_MPS,0.29,30569.42,30569.94,0.52,30569.95
2026-02-10T09:52:41.705919,loss_derivs_3_MPS,1.35,30569.94,30569.95,0.01,30569.96
2026-02-10T09:52:41.707316,grad_contract_3_MPS,0.32,30569.95,30570.47,0.52,30570.47
2026-02-10T09:52:41.707927,hess_tn_build_3_MPS,0.0,30570.47,30570.47,0.0,30570.47
2026-02-10T09:52:41.708873,hess_contract_3_MPS,0.51,30570.47,30571.63,1.16,30572.15
2026-02-10T09:52:41.710906,env_3_MPS,1.2,30571.12,30574.14,3.02,30591.11
2026-02-10T09:52:41.711669,forward_3_MPS,0.29,30574.14,30574.66,0.52,30574.66
2026-02-10T09:52:41.712792,loss_derivs_3_MPS,0.68,30574.66,30574.67,0.01,30574.68
2026-02-10T09:52:41.713683,grad_contract_3_MPS,0.43,30574.67,30575.18,0.52,30575.18
2026-02-10T09:52:41.714662,hess_tn_build_3_MPS,0.51,30575.18,30575.18,0.0,30575.18
2026-02-10T09:52:41.715614,hess_contract_3_MPS,0.52,30575.18,30576.35,1.16,30576.86
2026-02-10T09:52:41.717670,env_3_MPS,1.21,30575.7,30578.72,3.02,30595.69
2026-02-10T09:52:41.718425,forward_3_MPS,0.3,30578.72,30579.24,0.52,30579.24
2026-02-10T09:52:41.721053,loss_derivs_3_MPS,0.68,30579.24,30579.25,0.01,30579.26
2026-02-10T09:52:41.721779,grad_contract_3_MPS,0.28,30579.25,30579.76,0.52,30579.77
2026-02-10T09:52:41.722342,hess_tn_build_3_MPS,0.09,30579.76,30579.76,0.0,30579.76
2026-02-10T09:52:41.723727,hess_contract_3_MPS,0.51,30579.76,30580.93,1.16,30581.44
2026-02-10T09:52:41.725929,env_3_MPS,1.37,30580.28,30583.3,3.02,30600.27
2026-02-10T09:52:41.726687,forward_3_MPS,0.29,30583.3,30583.82,0.52,30583.82
2026-02-10T09:52:41.727797,loss_derivs_3_MPS,0.66,30583.82,30583.83,0.01,30583.84
2026-02-10T09:52:41.728521,grad_contract_3_MPS,0.28,30583.83,30584.34,0.52,30584.35
2026-02-10T09:52:41.729068,hess_tn_build_3_MPS,0.09,30584.34,30584.34,0.0,30584.34
2026-02-10T09:52:41.730568,hess_contract_3_MPS,0.51,30584.34,30585.51,1.16,30586.02
2026-02-10T09:52:41.732579,env_3_MPS,1.16,30584.86,30587.46,2.6,30599.86
2026-02-10T09:52:41.733345,forward_3_MPS,0.31,30587.46,30587.82,0.37,30587.83
2026-02-10T09:52:41.734468,loss_derivs_3_MPS,0.68,30587.82,30587.83,0.01,30587.84
2026-02-10T09:52:41.735194,grad_contract_3_MPS,0.28,30587.83,30588.2,0.37,30588.2
2026-02-10T09:52:41.735735,hess_tn_build_3_MPS,0.09,30588.2,30588.2,0.0,30588.2
2026-02-10T09:52:41.736531,hess_contract_3_MPS,0.36,30588.2,30589.06,0.86,30589.43
2026-02-10T09:52:41.737205,compute_H_b_3_MPS,49.95,30561.69,30588.43,26.74,30589.43
2026-02-10T09:52:41.738186,fuse_3_MPS,0.1,30588.43,30588.43,0.0,30588.43
2026-02-10T09:52:41.738661,to_dense_3_MPS,0.08,30588.43,30588.43,0.0,30588.43
2026-02-10T09:52:41.739943,solve_3_MPS,0.4,30588.43,30588.57,0.14,30588.7
2026-02-10T09:52:41.742656,env_2_MPS,1.81,30588.56,30602.01,13.44,30608.19
2026-02-10T09:52:41.743389,forward_2_MPS,0.28,30602.01,30602.01,0.0,30602.01
2026-02-10T09:52:41.744518,loss_derivs_2_MPS,0.69,30602.01,30602.02,0.01,30602.03
2026-02-10T09:52:41.745647,grad_contract_2_MPS,0.3,30602.02,30608.22,6.2,30608.23
2026-02-10T09:52:41.746209,hess_tn_build_2_MPS,0.1,30608.22,30608.22,0.0,30608.22
2026-02-10T09:52:41.747743,hess_contract_2_MPS,1.1,30608.22,30634.41,26.19,30654.41
2026-02-10T09:52:41.750057,env_2_MPS,1.56,30634.41,30648.36,13.96,30654.55
2026-02-10T09:52:41.750779,forward_2_MPS,0.27,30648.36,30648.37,0.0,30648.37
2026-02-10T09:52:41.751883,loss_derivs_2_MPS,0.65,30648.37,30648.38,0.01,30648.39
2026-02-10T09:52:41.752619,grad_contract_2_MPS,0.28,30648.38,30654.58,6.2,30654.59
2026-02-10T09:52:41.753598,hess_tn_build_2_MPS,0.52,30654.58,30654.58,0.0,30654.58
2026-02-10T09:52:41.755188,hess_contract_2_MPS,1.14,30654.58,30680.76,26.19,30700.76
2026-02-10T09:52:41.757752,env_2_MPS,1.27,30680.76,30694.21,13.44,30700.39
2026-02-10T09:52:41.758484,forward_2_MPS,0.27,30694.21,30694.21,0.0,30694.21
2026-02-10T09:52:41.759609,loss_derivs_2_MPS,0.69,30694.21,30694.22,0.01,30694.23
2026-02-10T09:52:41.760337,grad_contract_2_MPS,0.29,30694.22,30700.42,6.2,30700.43
2026-02-10T09:52:41.761293,hess_tn_build_2_MPS,0.09,30700.42,30700.42,0.0,30700.42
2026-02-10T09:52:41.762628,hess_contract_2_MPS,0.89,30700.42,30726.6,26.19,30746.6
2026-02-10T09:52:41.764831,env_2_MPS,1.26,30706.59,30720.55,13.96,30726.74
2026-02-10T09:52:41.765564,forward_2_MPS,0.27,30720.55,30720.55,0.0,30720.56
2026-02-10T09:52:41.766669,loss_derivs_2_MPS,0.66,30720.55,30720.56,0.01,30720.58
2026-02-10T09:52:41.767396,grad_contract_2_MPS,0.29,30720.56,30726.76,6.2,30726.77
2026-02-10T09:52:41.767945,hess_tn_build_2_MPS,0.09,30726.76,30726.76,0.0,30726.76
2026-02-10T09:52:41.769677,hess_contract_2_MPS,0.89,30726.76,30752.95,26.19,30772.95
2026-02-10T09:52:41.771770,env_2_MPS,1.23,30732.94,30746.9,13.96,30753.08
2026-02-10T09:52:41.772496,forward_2_MPS,0.26,30746.9,30746.9,0.0,30746.9
2026-02-10T09:52:41.773616,loss_derivs_2_MPS,0.68,30746.9,30746.91,0.01,30746.92
2026-02-10T09:52:41.774337,grad_contract_2_MPS,0.29,30746.91,30753.11,6.2,30753.12
2026-02-10T09:52:41.774886,hess_tn_build_2_MPS,0.1,30753.11,30753.11,0.0,30753.11
2026-02-10T09:52:41.776491,hess_contract_2_MPS,1.15,30753.11,30779.3,26.19,30799.3
2026-02-10T09:52:41.778816,env_2_MPS,1.47,30759.28,30768.85,9.57,30773.6
2026-02-10T09:52:41.779551,forward_2_MPS,0.27,30768.85,30768.85,0.0,30768.86
2026-02-10T09:52:41.780675,loss_derivs_2_MPS,0.69,30768.85,30768.86,0.01,30768.87
2026-02-10T09:52:41.781402,grad_contract_2_MPS,0.29,30768.86,30773.26,4.4,30773.27
2026-02-10T09:52:41.781947,hess_tn_build_2_MPS,0.09,30773.26,30773.26,0.0,30773.26
2026-02-10T09:52:41.783012,hess_contract_2_MPS,0.62,30773.26,30797.65,24.39,30817.65
2026-02-10T09:52:41.783681,compute_H_b_2_MPS,43.0,30588.56,30757.62,169.06,30817.65
2026-02-10T09:52:41.784685,fuse_2_MPS,0.11,30757.62,30757.62,0.0,30757.62
2026-02-10T09:52:41.785198,to_dense_2_MPS,0.09,30757.62,30757.62,0.0,30757.62
2026-02-10T09:52:41.787594,solve_2_MPS,1.54,30757.64,30777.66,20.02,30797.66
2026-02-10T09:52:41.790112,env_1_MPS,1.44,30777.65,30790.98,13.33,30797.17
2026-02-10T09:52:41.790832,forward_1_MPS,0.27,30790.98,30790.98,0.0,30790.99
2026-02-10T09:52:41.791968,loss_derivs_1_MPS,0.67,30790.98,30790.99,0.01,30791.0
2026-02-10T09:52:41.792693,grad_contract_1_MPS,0.28,30790.99,30797.19,6.2,30797.2
2026-02-10T09:52:41.793666,hess_tn_build_1_MPS,0.1,30797.19,30797.19,0.0,30797.19
2026-02-10T09:52:41.795155,hess_contract_1_MPS,1.04,30797.19,30823.38,26.19,30843.38
2026-02-10T09:52:41.797432,env_1_MPS,1.54,30823.38,30837.22,13.85,30843.41
2026-02-10T09:52:41.798166,forward_1_MPS,0.27,30837.22,30837.23,0.0,30837.23
2026-02-10T09:52:41.799286,loss_derivs_1_MPS,0.68,30837.23,30837.24,0.01,30837.25
2026-02-10T09:52:41.800014,grad_contract_1_MPS,0.28,30837.24,30843.44,6.2,30843.45
2026-02-10T09:52:41.800984,hess_tn_build_1_MPS,0.09,30843.44,30843.44,0.0,30843.44
2026-02-10T09:52:41.802416,hess_contract_1_MPS,0.85,30843.44,30869.62,26.19,30889.62
2026-02-10T09:52:41.807224,env_1_MPS,2.79,30869.62,30883.47,13.85,30889.66
2026-02-10T09:52:41.808943,forward_1_MPS,0.02,30883.47,30883.47,0.0,30883.48
2026-02-10T09:52:41.810645,loss_derivs_1_MPS,0.04,30883.47,30883.48,0.01,30883.49
2026-02-10T09:52:41.812379,grad_contract_1_MPS,0.03,30883.48,30889.68,6.2,30889.69
2026-02-10T09:52:41.813020,hess_tn_build_1_MPS,0.0,30889.68,30889.68,0.0,30889.68
2026-02-10T09:52:41.816117,hess_contract_1_MPS,0.23,30889.68,30915.87,26.19,30935.87
2026-02-10T09:52:41.820721,env_1_MPS,0.15,30895.86,30909.19,13.33,30915.37
2026-02-10T09:52:41.821601,forward_1_MPS,0.02,30909.19,30909.19,0.0,30909.19
2026-02-10T09:52:41.824216,loss_derivs_1_MPS,2.03,30909.19,30909.2,0.01,30909.21
2026-02-10T09:52:41.825905,grad_contract_1_MPS,0.03,30909.2,30915.4,6.2,30915.41
2026-02-10T09:52:41.826511,hess_tn_build_1_MPS,0.0,30915.4,30915.4,0.0,30915.4
2026-02-10T09:52:41.829209,hess_contract_1_MPS,0.23,30915.4,30941.59,26.19,30961.59
2026-02-10T09:52:41.834223,env_1_MPS,0.15,30921.57,30935.42,13.85,30941.61
2026-02-10T09:52:41.836357,forward_1_MPS,0.02,30935.42,30935.42,0.0,30935.43
2026-02-10T09:52:41.837648,loss_derivs_1_MPS,0.71,30935.42,30935.43,0.01,30935.44
2026-02-10T09:52:41.838373,grad_contract_1_MPS,0.29,30935.43,30941.63,6.2,30941.64
2026-02-10T09:52:41.838910,hess_tn_build_1_MPS,0.09,30941.63,30941.63,0.0,30941.63
2026-02-10T09:52:41.840768,hess_contract_1_MPS,1.28,30941.63,30967.82,26.19,30987.82
2026-02-10T09:52:41.842842,env_1_MPS,0.92,30947.81,30957.63,9.82,30962.67
2026-02-10T09:52:41.844171,forward_1_MPS,0.28,30957.63,30957.63,0.0,30957.63
2026-02-10T09:52:41.845271,loss_derivs_1_MPS,0.66,30957.63,30957.64,0.01,30957.65
2026-02-10T09:52:41.845988,grad_contract_1_MPS,0.28,30957.64,30962.69,5.05,30962.7
2026-02-10T09:52:41.846530,hess_tn_build_1_MPS,0.09,30962.69,30962.69,0.0,30962.69
2026-02-10T09:52:41.847849,hess_contract_1_MPS,0.89,30962.69,30987.08,24.39,31007.08
2026-02-10T09:52:41.848540,compute_H_b_1_MPS,60.05,30777.65,30947.05,169.4,31007.08
2026-02-10T09:52:41.849114,fuse_1_MPS,0.1,30947.05,30947.05,0.0,30947.05
2026-02-10T09:52:41.850032,to_dense_1_MPS,0.08,30947.05,30947.05,0.0,30947.05
2026-02-10T09:52:41.852430,solve_1_MPS,1.53,30947.06,30967.09,20.02,30987.09
2026-02-10T09:52:41.869442,env_0_MPS,0.96,30967.08,30975.07,7.99,30991.61
2026-02-10T09:52:41.870168,forward_0_MPS,0.26,30975.07,30975.07,0.0,30975.07
2026-02-10T09:52:41.871334,loss_derivs_0_MPS,0.72,30975.07,30975.08,0.01,30975.09
2026-02-10T09:52:41.872065,grad_contract_0_MPS,0.29,30975.08,30975.6,0.52,30975.6
2026-02-10T09:52:41.873012,hess_tn_build_0_MPS,0.09,30975.6,30975.6,0.0,30975.6
2026-02-10T09:52:41.873955,hess_contract_0_MPS,0.49,30975.6,30976.24,0.65,30976.76
2026-02-10T09:52:41.876280,env_0_MPS,1.37,30976.24,30983.88,7.64,31000.42
2026-02-10T09:52:41.877002,forward_0_MPS,0.26,30983.88,30983.88,0.0,30983.89
2026-02-10T09:52:41.878129,loss_derivs_0_MPS,0.68,30983.88,30983.89,0.01,30983.91
2026-02-10T09:52:41.878834,grad_contract_0_MPS,0.28,30983.89,30984.41,0.52,30984.41
2026-02-10T09:52:41.879386,hess_tn_build_0_MPS,0.09,30984.41,30984.41,0.0,30984.41
2026-02-10T09:52:41.880722,hess_contract_0_MPS,0.5,30984.41,30985.06,0.65,30985.57
2026-02-10T09:52:41.882790,env_0_MPS,1.34,30985.06,30992.7,7.64,31009.24
2026-02-10T09:52:41.883512,forward_0_MPS,0.26,30992.7,30992.7,0.0,30992.7
2026-02-10T09:52:41.884616,loss_derivs_0_MPS,0.67,30992.7,30992.71,0.01,30992.72
2026-02-10T09:52:41.885336,grad_contract_0_MPS,0.29,30992.71,30993.22,0.52,30993.23
